id,title,company,location,city,state,zip_code,url,source,source_url,scraped_at,description,platform,salary,shift_type,requirements,benefits,application_url,job_category,seniority_level,is_remote,salary_min,salary_max,salary_type,salary_is_competitive,education_requirements,experience_requirements,certification_requirements,skill_requirements,completeness_required,completeness_optional,completeness_overall
CenterWell_5972037719697401253,Licensed Practical Nurse Home Health,CenterWell,"Location :
Ona, West Virginia",Ona,WEST VIRGINIA,,https://www.centerwellcareers.com/us/en/job/R-373407/Licensed-Practical-Nurse-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:32:19.479692,"Licensed Practical Nurse Home Health
Location :
Ona, West Virginia
Remote Job : No
Job Type :
Full time
Category :
Nursing
undefined :
CenterWell Home Health
Job ID :
R-373407
Apply Now",custom,,"Job Type :
Full time","Licensed Practical Nurse, Licensed",,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR373407EXTERNALENUS,nursing,entry,True,,,,False,licensed,,licensed; licensed practical nurse,,1.0,0.5,0.85
CenterWell_9032193196445415381,Patient Services Coordinator LPN Home Health,CenterWell,"Location :
Ona, West Virginia",Ona,WEST VIRGINIA,,https://www.centerwellcareers.com/us/en/job/R-377481/Patient-Services-Coordinator-LPN-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:32:24.620803,"Patient Services Coordinator LPN Home Health
Location :
Ona, West Virginia
Remote Job : No
Job Type :
Full time
Category :
Clinical Support
undefined :
CenterWell Home Health
Job ID :
R-377481
Apply Now",custom,,"Job Type :
Full time",LPN,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR377481EXTERNALENUS,nursing,entry,True,,,,False,,,lpn,,1.0,0.5,0.85
CenterWell_9032193196445415381,Patient Services Coordinator LPN Home Health,CenterWell,"Patient Services Coordinator LPN Home, HE",Patient Services Coordinator LPN Home,HE,,https://www.centerwellcareers.com/us/en/job/R-377481/Patient-Services-Coordinator-LPN-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:32:28.466072,Patient Services Coordinator LPN Home Health,custom,,,LPN,,https://www.centerwellcareers.com/us/en/job/R-377481/Patient-Services-Coordinator-LPN-Home-Health,nursing,entry,False,,,,False,,,lpn,,1.0,0.25,0.7749999999999999
CenterWell_5024645618941853436,Registered Nurse Home Health,CenterWell,"Registered Nurse Home Health
Available, IN","Registered Nurse Home Health
Available",IN,,https://www.centerwellcareers.com/us/en/job/R-377799/Registered-Nurse-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:32:29.616079,"Registered Nurse Home Health
Available in 3 locations
Available in 3 locations
Remote Job : No
Job Type :
Part time
Category :
Nursing
undefined :
CenterWell Home Health
Job ID :
R-377799
Apply Now",custom,,"Job Type :
Part time",Registered Nurse,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR377799EXTERNALENUS,nursing,entry,True,,,,False,,,registered nurse,,1.0,0.5,0.85
CenterWell_791110069451999678,"Physical Therapist, Home Health",CenterWell,"Location :
Muncie, Indiana",Muncie,INDIANA,,https://www.centerwellcareers.com/us/en/job/R-382048/Physical-Therapist-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:32:34.868067,"Physical Therapist, Home Health
Location :
Muncie, Indiana
Remote Job : No
Job Type :
Full time
Category :
Physical Therapy
undefined :
CenterWell Home Health
Job ID :
R-382048
Apply Now",custom,,"Job Type :
Full time",,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR382048EXTERNALENUS,therapy,entry,True,,,,False,,,,,1.0,0.25,0.7749999999999999
CenterWell_4126468487769035502,Speech Language Pathologist Home Health,CenterWell,"Location :
Muncie, Indiana",Muncie,INDIANA,,https://www.centerwellcareers.com/us/en/job/R-382046/Speech-Language-Pathologist-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:34:25.497830,"Speech Language Pathologist Home Health
Location :
Muncie, Indiana
Remote Job : No
Job Type :
Part time
Category :
Speech Language Pathology
undefined :
CenterWell Home Health
Job ID :
R-382046
Apply Now
Patient Services Coordinator LPN Home Health
Location :
South Charleston, West Virginia
Remote Job : No
Job Type :
Full time
Category :
Clinical Support
undefined :
CenterWell Home Health
Job ID :
R-375225
Apply Now
Registered Nurse, Home Health
Location :
South Charleston, West Virginia
Remote Job : No
Job Type :
Full time
Category :
Nursing
undefined :
CenterWell Home Health
Job ID :
R-379716
Apply Now
Licensed Practical Nurse, Home Health
Location :
South Charleston, West Virginia
Remote Job : No
Job Type :
Full time
Category :
Nursing
undefined :
CenterWell Home Health
Job ID :
R-380602
Apply Now
MSW, Home Health Per Diem
Location :
Carrollton, Kentucky
Remote Job : No
Job Type :
Part time
Category :
Social Worker
undefined :
CenterWell Home Health
Job ID :
R-356606
Apply Now
Physi...",custom,,"Job Type :
Part time","RN, Senior, Licensed Practical Nurse, Registered Nurse, LPN, Licensed",,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR382046EXTERNALENUS,nursing,senior,True,,,,False,licensed,senior,licensed practical nurse; registered nurse; licensed; lpn,,1.0,0.5,0.85
CenterWell_1436406792200108675,Patient Services Coordinator LPN Home Health,CenterWell,"Location :
South Charleston, West Virginia",South Charleston,WEST VIRGINIA,,https://www.centerwellcareers.com/us/en/job/R-375225/Patient-Services-Coordinator-LPN-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:34:30.561806,"Patient Services Coordinator LPN Home Health
Location :
South Charleston, West Virginia
Remote Job : No
Job Type :
Full time
Category :
Clinical Support
undefined :
CenterWell Home Health
Job ID :
R-375225
Apply Now",custom,,"Job Type :
Full time",LPN,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR375225EXTERNALENUS,nursing,entry,True,,,,False,,,lpn,,1.0,0.5,0.85
CenterWell_5783271502089806096,"Registered Nurse, Home Health",CenterWell,"Location :
South Charleston, West Virginia",South Charleston,WEST VIRGINIA,,https://www.centerwellcareers.com/us/en/job/R-379716/Registered-Nurse-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:34:35.785647,"Registered Nurse, Home Health
Location :
South Charleston, West Virginia
Remote Job : No
Job Type :
Full time
Category :
Nursing
undefined :
CenterWell Home Health
Job ID :
R-379716
Apply Now",custom,,"Job Type :
Full time",Registered Nurse,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR379716EXTERNALENUS,nursing,entry,True,,,,False,,,registered nurse,,1.0,0.5,0.85
CenterWell_2921839530359967618,"Licensed Practical Nurse, Home Health",CenterWell,"Location :
South Charleston, West Virginia",South Charleston,WEST VIRGINIA,,https://www.centerwellcareers.com/us/en/job/R-380602/Licensed-Practical-Nurse-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:34:40.401368,"Licensed Practical Nurse, Home Health
Location :
South Charleston, West Virginia
Remote Job : No
Job Type :
Full time
Category :
Nursing
undefined :
CenterWell Home Health
Job ID :
R-380602
Apply Now",custom,,"Job Type :
Full time","Licensed Practical Nurse, Licensed",,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR380602EXTERNALENUS,nursing,entry,True,,,,False,licensed,,licensed; licensed practical nurse,,1.0,0.5,0.85
CenterWell_323780732915185888,Physical Therapist Assistant Home Health,CenterWell,"Location :
Chapmanville, West Virginia",Chapmanville,WEST VIRGINIA,,https://www.centerwellcareers.com/us/en/job/R-376020/Physical-Therapist-Assistant-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:34:45.527320,"Physical Therapist Assistant Home Health
Location :
Chapmanville, West Virginia
Remote Job : No
Job Type :
Full time
Category :
Physical Therapy
undefined :
CenterWell Home Health
Job ID :
R-376020
Apply Now",custom,,"Job Type :
Full time",,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR376020EXTERNALENUS,therapy,entry,True,,,,False,,,,,1.0,0.25,0.7749999999999999
CenterWell_323780732915185888,Physical Therapist Assistant Home Health,CenterWell,"Physical Therapist Assistant Home, HE",Physical Therapist Assistant Home,HE,,https://www.centerwellcareers.com/us/en/job/R-376020/Physical-Therapist-Assistant-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:34:49.655130,Physical Therapist Assistant Home Health,custom,,,,,https://www.centerwellcareers.com/us/en/job/R-376020/Physical-Therapist-Assistant-Home-Health,therapy,entry,False,,,,False,,,,,1.0,0.0,0.7
CenterWell_5873972230049133090,"Physical Therapist, Home Health",CenterWell,"Location :
Chapmanville, West Virginia",Chapmanville,WEST VIRGINIA,,https://www.centerwellcareers.com/us/en/job/R-381433/Physical-Therapist-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:34:50.641354,"Physical Therapist, Home Health
Location :
Chapmanville, West Virginia
Remote Job : No
Job Type :
Full time
Category :
Physical Therapy
undefined :
CenterWell Home Health
Job ID :
R-381433
Apply Now",custom,,"Job Type :
Full time",,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR381433EXTERNALENUS,therapy,entry,True,,,,False,,,,,1.0,0.25,0.7749999999999999
CenterWell_7186810912646536859,Home Health Aide,CenterWell,"Location :
Lexington, Kentucky",Lexington,KENTUCKY,,https://www.centerwellcareers.com/us/en/job/R-374713/Home-Health-Aide,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:34:55.151628,"Home Health Aide
Location :
Lexington, Kentucky
Remote Job : No
Job Type :
Part time
Category :
Nurse Aide
undefined :
CenterWell Home Health
Job ID :
R-374713
Apply Now",custom,,"Job Type :
Part time",,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR374713EXTERNALENUS,nursing,entry,True,,,,False,,,,,1.0,0.25,0.7749999999999999
CenterWell_3910236289161135498,Float Medical Assistant,CenterWell,"Location :
Lexington, Kentucky",Lexington,KENTUCKY,,https://www.centerwellcareers.com/us/en/job/R-375816/Float-Medical-Assistant,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:35:00.546098,"Float Medical Assistant
Location :
Lexington, Kentucky
Remote Job : No
Job Type :
Full time
Category :
Medical Assistant
undefined :
CenterWell Senior Primary Care
Job ID :
R-375816
Apply Now",custom,,"Job Type :
Full time",Senior,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR375816EXTERNALENUS,medical,senior,True,,,,False,,senior,,,1.0,0.5,0.85
CenterWell_3910236289161135498,Float Medical Assistant,CenterWell,"Float Medical, AS",Float Medical,AS,,https://www.centerwellcareers.com/us/en/job/R-375816/Float-Medical-Assistant,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:35:04.952121,Float Medical Assistant,custom,,,,,https://www.centerwellcareers.com/us/en/job/R-375816/Float-Medical-Assistant,medical,entry,False,,,,False,,,,,1.0,0.0,0.7
CenterWell_3950765754927793121,"Physical Therapist Assistant, Home Health",CenterWell,"Location :
Lexington, Kentucky",Lexington,KENTUCKY,,https://www.centerwellcareers.com/us/en/job/R-381391/Physical-Therapist-Assistant-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:36:48.479181,"Physical Therapist Assistant, Home Health
Location :
Lexington, Kentucky
Remote Job : No
Job Type :
Full time
Category :
Physical Therapy
undefined :
CenterWell Home Health
Job ID :
R-381391
Apply Now",custom,,"Job Type :
Full time",,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR381391EXTERNALENUS,therapy,entry,True,,,,False,,,,,1.0,0.25,0.7749999999999999
CenterWell_3950765754927793121,"Physical Therapist Assistant, Home Health",CenterWell,"Physical Therapist Assistant, HOME HEALTH",Physical Therapist Assistant,HOME HEALTH,,https://www.centerwellcareers.com/us/en/job/R-381391/Physical-Therapist-Assistant-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:36:52.413249,"Physical Therapist Assistant, Home Health",custom,,,,,https://www.centerwellcareers.com/us/en/job/R-381391/Physical-Therapist-Assistant-Home-Health,therapy,entry,False,,,,False,,,,,1.0,0.0,0.7
CenterWell_1733093007833692508,Quality RN - Louisville KY,CenterWell,"Quality, RN",Quality,RN,,https://www.centerwellcareers.com/us/en/job/R-372695/Quality-RN-Louisville-KY,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:36:53.461683,"Quality RN - Louisville KY
Available in 2 locations
Available in 2 locations
Associated with 2 categories
Associated with 2 categories
Remote Job : No
Job Type :
Full time
undefined :
CenterWell Senior Primary Care
Job ID :
R-372695
Apply Now",custom,,"Job Type :
Full time","RN, Senior",,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR372695EXTERNALENUS,nursing,senior,True,,,,False,,senior,,,1.0,0.5,0.85
CenterWell_4044155454267026354,Medical Receptionist,CenterWell,"Location :
Frankfort, Kentucky",Frankfort,KENTUCKY,,https://www.centerwellcareers.com/us/en/job/R-374422/Medical-Receptionist,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:36:59.293806,"Medical Receptionist
Location :
Frankfort, Kentucky
Remote Job : No
Job Type :
Full time
Category :
Administrative and Support Services
undefined :
CenterWell Senior Primary Care
Job ID :
R-374422
Apply Now",custom,,"Job Type :
Full time",Senior,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR374422EXTERNALENUS,support,senior,True,,,,False,,senior,,,1.0,0.5,0.85
CenterWell_6818796988523423522,Licensed Practical Nurse Home Health,CenterWell,"Licensed Practical Nurse Home Health
Available, IN","Licensed Practical Nurse Home Health
Available",IN,,https://www.centerwellcareers.com/us/en/job/R-375450/Licensed-Practical-Nurse-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:37:05.279349,"Licensed Practical Nurse Home Health
Available in 2 locations
Available in 2 locations
Remote Job : No
Job Type :
Full time
Category :
Nursing
undefined :
CenterWell Home Health
Job ID :
R-375450
Apply Now",custom,,"Job Type :
Full time","Licensed Practical Nurse, Licensed",,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR375450EXTERNALENUS,nursing,entry,True,,,,False,licensed,,licensed; licensed practical nurse,,1.0,0.5,0.85
CenterWell_7346956428024314630,Physical Therapist Home Health,CenterWell,"Location :
Summersville, West Virginia",Summersville,WEST VIRGINIA,,https://www.centerwellcareers.com/us/en/job/R-363183/Physical-Therapist-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:37:10.245403,"Physical Therapist Home Health
Location :
Summersville, West Virginia
Remote Job : No
Job Type :
Full time
Category :
Physical Therapy
undefined :
CenterWell Home Health
Job ID :
R-363183
Apply Now",custom,,"Job Type :
Full time",,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR363183EXTERNALENUS,therapy,entry,True,,,,False,,,,,1.0,0.25,0.7749999999999999
CenterWell_7215957082830103371,"Physical Therapist Assistant, Home Health",CenterWell,"Location :
Summersville, West Virginia",Summersville,WEST VIRGINIA,,https://www.centerwellcareers.com/us/en/job/R-376927/Physical-Therapist-Assistant-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:37:15.009289,"Physical Therapist Assistant, Home Health
Location :
Summersville, West Virginia
Remote Job : No
Job Type :
Part time
Category :
Physical Therapy
undefined :
CenterWell Home Health
Job ID :
R-376927
Apply Now",custom,,"Job Type :
Part time",,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR376927EXTERNALENUS,therapy,entry,True,,,,False,,,,,1.0,0.25,0.7749999999999999
CenterWell_5611732661730025960,Primary Care Physician,CenterWell,"Location :
Indianapolis, Indiana",Indianapolis,INDIANA,,https://www.centerwellcareers.com/us/en/job/R-375893/Primary-Care-Physician,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:37:19.942784,"Primary Care Physician
Associated with 2 categories
Associated with 2 categories
Location :
Indianapolis, Indiana
Remote Job : No
Job Type :
Full time
undefined :
CenterWell Senior Primary Care
Job ID :
R-375893
Apply Now",custom,,"Job Type :
Full time",Senior,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR375893EXTERNALENUS,medical,senior,True,,,,False,,senior,,,1.0,0.5,0.85
CenterWell_5611732661730025960,Primary Care Physician,CenterWell,"Primary Care, PH",Primary Care,PH,,https://www.centerwellcareers.com/us/en/job/R-375893/Primary-Care-Physician,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:37:24.209352,Primary Care Physician,custom,,,,,https://www.centerwellcareers.com/us/en/job/R-375893/Primary-Care-Physician,medical,entry,False,,,,False,,,,,1.0,0.0,0.7
CenterWell_265418098855743358,Medical Assistant,CenterWell,"Location :
Indianapolis, Indiana",Indianapolis,INDIANA,,https://www.centerwellcareers.com/us/en/job/R-371113/Medical-Assistant,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:37:26.667837,"Medical Assistant
Location :
Indianapolis, Indiana
Remote Job : No
Job Type :
Full time
Category :
Medical Assistant
undefined :
CenterWell Senior Primary Care
Job ID :
R-371113
Apply Now",custom,,"Job Type :
Full time",Senior,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR371113EXTERNALENUS,medical,senior,True,,,,False,,senior,,,1.0,0.5,0.85
CenterWell_8107920448183916719,Float Medical Assistant,CenterWell,"Location :
Indianapolis, Indiana",Indianapolis,INDIANA,,https://www.centerwellcareers.com/us/en/job/R-375900/Float-Medical-Assistant,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:38:52.359973,"Float Medical Assistant
Location :
Indianapolis, Indiana
Remote Job : No
Job Type :
Full time
Category :
Medical Assistant
undefined :
CenterWell Senior Primary Care
Job ID :
R-375900
Apply Now
Physical Therapist, Home Health
Location :
Shelbyville, Kentucky
Remote Job : No
Job Type :
Full time
Category :
Physical Therapy
undefined :
CenterWell Home Health
Job ID :
R-369862
Apply Now
Physical Therapist Home Health
Location :
Shelbyville, Kentucky
Remote Job : No
Job Type :
Part time
Category :
Physical Therapy
undefined :
CenterWell Home Health
Job ID :
R-367505
Apply Now
Licensed Practical Nurse Home Health
Location :
Shelbyville, Kentucky
Remote Job : No
Job Type :
Part time
Category :
Nursing
undefined :
CenterWell Home Health
Job ID :
R-380317
Apply Now
Licensed Practical Nurse, Home Health
Location :
Shelbyville, Kentucky
Remote Job : No
Job Type :
Full time
Category :
Nursing
undefined :
CenterWell Home Health
Job ID :
R-380936
Apply Now
Registered Nurse Home Health
Location :
Sh...",custom,,"Job Type :
Full time","Licensed Practical Nurse, Registered Nurse, Licensed, Senior",,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR375900EXTERNALENUS,nursing,senior,True,,,,False,licensed,senior,registered nurse; licensed; licensed practical nurse,,1.0,0.5,0.85
CenterWell_8182433070033231038,"Physical Therapist, Home Health",CenterWell,"Location :
Shelbyville, Kentucky",Shelbyville,KENTUCKY,,https://www.centerwellcareers.com/us/en/job/R-369862/Physical-Therapist-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:39:05.901241,"Physical Therapist, Home Health
Location :
Shelbyville, Kentucky
Remote Job : No
Job Type :
Full time
Category :
Physical Therapy
undefined :
CenterWell Home Health
Job ID :
R-369862
Apply Now",custom,,"Job Type :
Full time",,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR369862EXTERNALENUS,therapy,entry,True,,,,False,,,,,1.0,0.25,0.7749999999999999
CenterWell_661574141100632358,Physical Therapist Home Health,CenterWell,"Location :
Shelbyville, Kentucky",Shelbyville,KENTUCKY,,https://www.centerwellcareers.com/us/en/job/R-367505/Physical-Therapist-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:39:11.700982,"Physical Therapist Home Health
Location :
Shelbyville, Kentucky
Remote Job : No
Job Type :
Part time
Category :
Physical Therapy
undefined :
CenterWell Home Health
Job ID :
R-367505
Apply Now",custom,,"Job Type :
Part time",,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR367505EXTERNALENUS,therapy,entry,True,,,,False,,,,,1.0,0.25,0.7749999999999999
CenterWell_6041892513232856285,Licensed Practical Nurse Home Health,CenterWell,"Location :
Shelbyville, Kentucky",Shelbyville,KENTUCKY,,https://www.centerwellcareers.com/us/en/job/R-380317/Licensed-Practical-Nurse-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:39:17.604519,"Licensed Practical Nurse Home Health
Location :
Shelbyville, Kentucky
Remote Job : No
Job Type :
Part time
Category :
Nursing
undefined :
CenterWell Home Health
Job ID :
R-380317
Apply Now",custom,,"Job Type :
Part time","Licensed Practical Nurse, Licensed",,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR380317EXTERNALENUS,nursing,entry,True,,,,False,licensed,,licensed; licensed practical nurse,,1.0,0.5,0.85
CenterWell_4570774056012548179,"Licensed Practical Nurse, Home Health",CenterWell,"Location :
Shelbyville, Kentucky",Shelbyville,KENTUCKY,,https://www.centerwellcareers.com/us/en/job/R-380936/Licensed-Practical-Nurse-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:39:23.321369,"Licensed Practical Nurse, Home Health
Location :
Shelbyville, Kentucky
Remote Job : No
Job Type :
Full time
Category :
Nursing
undefined :
CenterWell Home Health
Job ID :
R-380936
Apply Now",custom,,"Job Type :
Full time","Licensed Practical Nurse, Licensed",,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR380936EXTERNALENUS,nursing,entry,True,,,,False,licensed,,licensed; licensed practical nurse,,1.0,0.5,0.85
CenterWell_7494918888412713332,Registered Nurse Home Health,CenterWell,"Location :
Shelbyville, Kentucky",Shelbyville,KENTUCKY,,https://www.centerwellcareers.com/us/en/job/R-382310/Registered-Nurse-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:39:29.185202,"Registered Nurse Home Health
Location :
Shelbyville, Kentucky
Remote Job : No
Job Type :
Full time
Category :
Nursing
undefined :
CenterWell Home Health
Job ID :
R-382310
Apply Now",custom,,"Job Type :
Full time",Registered Nurse,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR382310EXTERNALENUS,nursing,entry,True,,,,False,,,registered nurse,,1.0,0.5,0.85
CenterWell_3224208714689472266,"Registered Nurse, Home Health",CenterWell,"Location :
Beckley, West Virginia",Beckley,WEST VIRGINIA,,https://www.centerwellcareers.com/us/en/job/R-381733/Registered-Nurse-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:39:34.735122,"Registered Nurse, Home Health
Location :
Beckley, West Virginia
Remote Job : No
Job Type :
Full time
Category :
Nursing
undefined :
CenterWell Home Health
Job ID :
R-381733
Apply Now",custom,,"Job Type :
Full time",Registered Nurse,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR381733EXTERNALENUS,nursing,entry,True,,,,False,,,registered nurse,,1.0,0.5,0.85
CenterWell_8504139853505079613,Occupational Therapist Home Health,CenterWell,"Location :
Avon, Indiana",Avon,INDIANA,,https://www.centerwellcareers.com/us/en/job/R-382337/Occupational-Therapist-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:39:39.533261,"Occupational Therapist Home Health
Location :
Avon, Indiana
Remote Job : No
Job Type :
Full time
Category :
Occupational Therapy
undefined :
CenterWell Home Health
Job ID :
R-382337
Apply Now",custom,,"Job Type :
Full time",,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR382337EXTERNALENUS,therapy,entry,True,,,,False,,,,,1.0,0.25,0.7749999999999999
CenterWell_564356548962734204,PRN Nurse Practitioner,CenterWell,"PRN Nurse Practitioner
Available, IN","PRN Nurse Practitioner
Available",IN,,https://www.centerwellcareers.com/us/en/job/R-374551/PRN-Nurse-Practitioner,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:39:44.398059,"PRN Nurse Practitioner
Available in 2 locations
Available in 2 locations
Remote Job : No
Job Type :
Part time
Category :
Advanced Practice Provider
undefined :
CenterWell Senior Primary Care
Job ID :
R-374551
Apply Now",custom,,"Job Type :
Part time",Senior,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR374551EXTERNALENUS,nursing,senior,True,,,,False,,senior,,,1.0,0.5,0.85
CenterWell_564356548962734204,PRN Nurse Practitioner,CenterWell,"PRN Nurse, PR",PRN Nurse,PR,,https://www.centerwellcareers.com/us/en/job/R-374551/PRN-Nurse-Practitioner,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:39:49.053265,PRN Nurse Practitioner,custom,,PRN,,,https://www.centerwellcareers.com/us/en/job/R-374551/PRN-Nurse-Practitioner,nursing,entry,False,,,,False,,,,,1.0,0.25,0.7749999999999999
CenterWell_794382605071434665,"Registered Nurse Case Manager, Home Health",CenterWell,"Location :
Danville, Kentucky",Danville,KENTUCKY,,https://www.centerwellcareers.com/us/en/job/R-380240/Registered-Nurse-Case-Manager-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:41:14.470946,"Registered Nurse Case Manager, Home Health
Location :
Danville, Kentucky
Remote Job : No
Job Type :
Full time
Category :
Nursing
undefined :
CenterWell Home Health
Job ID :
R-380240
Apply Now",custom,,"Job Type :
Full time",Registered Nurse,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR380240EXTERNALENUS,nursing,executive,True,,,,False,,,registered nurse,,1.0,0.5,0.85
CenterWell_794382605071434665,"Registered Nurse Case Manager, Home Health",CenterWell,"Registered Nurse Case Manager, HOME HEALTH",Registered Nurse Case Manager,HOME HEALTH,,https://www.centerwellcareers.com/us/en/job/R-380240/Registered-Nurse-Case-Manager-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:41:19.092192,"Registered Nurse Case Manager, Home Health",custom,,,Registered Nurse,,https://www.centerwellcareers.com/us/en/job/R-380240/Registered-Nurse-Case-Manager-Home-Health,nursing,executive,False,,,,False,,,registered nurse,,1.0,0.25,0.7749999999999999
CenterWell_6818805419296030596,Physical Therapist Assistant Home Health,CenterWell,"Location :
Danville, Kentucky",Danville,KENTUCKY,,https://www.centerwellcareers.com/us/en/job/R-372155/Physical-Therapist-Assistant-Home-Health,CenterWell,https://www.centerwellcareers.com/us/en/search-results,2025-07-11T20:41:20.066599,"Physical Therapist Assistant Home Health
Location :
Danville, Kentucky
Remote Job : No
Job Type :
Part time
Category :
Physical Therapy
undefined :
CenterWell Home Health
Job ID :
R-372155
Apply Now",custom,,"Job Type :
Part time",,,https://www.centerwellcareers.com/us/en/apply?jobSeqNo=HUMCENUSR372155EXTERNALENUS,therapy,entry,True,,,,False,,,,,1.0,0.25,0.7749999999999999
