id,title,company,location,city,state,url,source,source_url,scraped_at,description
Monarch Communities_5191949431007729222,Wellness Nurse (LPN) Day or Evening shift,Monarch Communities,OR,,OR,https://jobs.smartrecruiters.com/MonarchCommunities/744000056470652-wellness-nurse-lpn-day-or-evening-shift,Monarch Communities,https://careers.smartrecruiters.com/MonarchCommunities,2025-07-08T06:27:25.217464,"Wellness Nurse (LPN) Day or Evening shift
Part-time"
Monarch Communities_2512160261218592225,Wellness Nurse (LPN) Full-Time with Sign On Bonus,Monarch Communities,Location not specified,,,https://jobs.smartrecruiters.com/MonarchCommunities/744000066882555-wellness-nurse-lpn-full-time-with-sign-on-bonus,Monarch Communities,https://careers.smartrecruiters.com/MonarchCommunities,2025-07-08T06:27:25.570563,"Wellness Nurse (LPN) Full-Time with Sign On Bonus
Full-time"
Monarch Communities_4757162730208847876,Care Manager (CNA: Full-time 2pm-10pm),Monarch Communities,Location not specified,,,https://jobs.smartrecruiters.com/MonarchCommunities/744000062429115-care-manager-cna-full-time-2pm-10pm-,Monarch Communities,https://careers.smartrecruiters.com/MonarchCommunities,2025-07-08T06:27:26.834032,"Care Manager (CNA: Full-time 2pm-10pm)
Full-time"
Monarch Communities_2417683419661393367,Care Manager (CNA: Full-time 6am-2pm),Monarch Communities,Location not specified,,,https://jobs.smartrecruiters.com/MonarchCommunities/744000062427641-care-manager-cna-full-time-6am-2pm-,Monarch Communities,https://careers.smartrecruiters.com/MonarchCommunities,2025-07-08T06:27:27.192249,"Care Manager (CNA: Full-time 6am-2pm)
Full-time"
Monarch Communities_901974424462396557,Per Diem LPN Wellness Nurse,Monarch Communities,Location not specified,,,https://jobs.smartrecruiters.com/MonarchCommunities/744000055622730-per-diem-lpn-wellness-nurse,Monarch Communities,https://careers.smartrecruiters.com/MonarchCommunities,2025-07-08T06:27:27.918888,"Per Diem LPN Wellness Nurse
Part-time"
Monarch Communities_7950998007677222285,Memory Care Activities Assistant,Monarch Communities,Location not specified,,,https://jobs.smartrecruiters.com/MonarchCommunities/744000064614319-memory-care-activities-assistant,Monarch Communities,https://careers.smartrecruiters.com/MonarchCommunities,2025-07-08T06:27:28.847952,"Memory Care Activities Assistant
Full-time"
Monarch Communities_6789998027220783668,Housekeeper Weekends,Monarch Communities,Location not specified,,,https://jobs.smartrecruiters.com/MonarchCommunities/744000068300285-housekeeper-weekends,Monarch Communities,https://careers.smartrecruiters.com/MonarchCommunities,2025-07-08T06:27:37.611577,"Housekeeper Weekends
Part-time"
Monarch Communities_8843598515805026937,Maintenance Tech,Monarch Communities,Location not specified,,,https://jobs.smartrecruiters.com/MonarchCommunities/744000068300015-maintenance-tech-,Monarch Communities,https://careers.smartrecruiters.com/MonarchCommunities,2025-07-08T06:27:38.048187,"Maintenance Tech
Part-time"
Monarch Communities_1751572201714782184,Caregiver Per Diem,Monarch Communities,Location not specified,,,https://jobs.smartrecruiters.com/MonarchCommunities/744000035479245-caregiver-per-diem,Monarch Communities,https://careers.smartrecruiters.com/MonarchCommunities,2025-07-08T06:27:38.943457,"Caregiver Per Diem
Part-time"
Monarch Communities_591247377647846661,Maintenance Tech - Per Diem,Monarch Communities,Location not specified,,,https://jobs.smartrecruiters.com/MonarchCommunities/744000021461140-maintenance-tech-per-diem,Monarch Communities,https://careers.smartrecruiters.com/MonarchCommunities,2025-07-08T06:27:39.385518,"Maintenance Tech - Per Diem
Full-time"
Monarch Communities_6407372417334471622,Maintenance Tech- Per Diem,Monarch Communities,Location not specified,,,https://jobs.smartrecruiters.com/MonarchCommunities/744000010437655-maintenance-tech-per-diem,Monarch Communities,https://careers.smartrecruiters.com/MonarchCommunities,2025-07-08T06:27:39.825149,"Maintenance Tech- Per Diem
Full-time"
Monarch Communities_6504693073181709515,Certified Nursing Assistant (HHA/PCA),Monarch Communities,Location not specified,,,https://jobs.smartrecruiters.com/MonarchCommunities/744000067372415-certified-nursing-assistant-hha-pca-,Monarch Communities,https://careers.smartrecruiters.com/MonarchCommunities,2025-07-08T06:27:41.171988,"Certified Nursing Assistant (HHA/PCA)
Part-time"
Monarch Communities_7560699343764783101,Executive Director - CALA,Monarch Communities,Location not specified,,,https://jobs.smartrecruiters.com/MonarchCommunities/744000069113589-executive-director-cala,Monarch Communities,https://careers.smartrecruiters.com/MonarchCommunities,2025-07-08T06:27:41.651130,"Executive Director - CALA
Full-time"
Monarch Communities_3115975866802177962,Housekeeping Assistant,Monarch Communities,Location not specified,,,https://jobs.smartrecruiters.com/MonarchCommunities/744000065766295-housekeeping-assistant,Monarch Communities,https://careers.smartrecruiters.com/MonarchCommunities,2025-07-08T06:27:42.580886,"Housekeeping Assistant
Full-time"
Monarch Communities_4925244023049692734,Registered Nurse (Floating RN),Monarch Communities,Location not specified,,,https://jobs.smartrecruiters.com/MonarchCommunities/744000060866085-registered-nurse-floating-rn-,Monarch Communities,https://careers.smartrecruiters.com/MonarchCommunities,2025-07-08T06:27:43.601621,"Registered Nurse (Floating RN)
Full-time"
Monarch Communities_7938559279176997281,Memory Care Program Assistant (Monday-Friday 8am-4pm,Monarch Communities,Location not specified,,,https://jobs.smartrecruiters.com/MonarchCommunities/744000067110515-memory-care-program-assistant-monday-friday-8am-4pm,Monarch Communities,https://careers.smartrecruiters.com/MonarchCommunities,2025-07-08T06:27:48.150926,"Memory Care Program Assistant (Monday-Friday 8am-4pm
Full-time"
Monarch Communities_5979779595599160263,Dining Server Full Time (11:30am-8pm & 3pm-8pm Shifts) (Pay range $18.00-$22.00),Monarch Communities,Location not specified,,,https://jobs.smartrecruiters.com/MonarchCommunities/744000066910965-dining-server-full-time-11-30am-8pm-3pm-8pm-shifts-pay-range-18-00-22-00-,Monarch Communities,https://careers.smartrecruiters.com/MonarchCommunities,2025-07-08T06:27:48.618716,"Dining Server Full Time (11:30am-8pm & 3pm-8pm Shifts) (Pay range $18.00-$22.00)
Full-time"
Monarch Communities_6256720708909807067,Wellness Nurse Part Time (8am-8pm),Monarch Communities,Location not specified,,,https://jobs.smartrecruiters.com/MonarchCommunities/744000062891984-wellness-nurse-part-time-8am-8pm-,Monarch Communities,https://careers.smartrecruiters.com/MonarchCommunities,2025-07-08T06:27:49.088264,"Wellness Nurse Part Time (8am-8pm)
Part-time"
Monarch Communities_7469357129374995427,Health and Wellness Director - RN or LPN,Monarch Communities,OR,,OR,https://jobs.smartrecruiters.com/MonarchCommunities/744000062509938-health-and-wellness-director-rn-or-lpn-,Monarch Communities,https://careers.smartrecruiters.com/MonarchCommunities,2025-07-08T06:27:49.516319,"Health and Wellness Director - RN or LPN
Full-time"
Monarch Communities_2553357685558125924,Caregiver Part TIme/Per Diem (Pay Rate: $21.00+),Monarch Communities,Location not specified,,,https://jobs.smartrecruiters.com/MonarchCommunities/744000062165356-caregiver-part-time-per-diem-pay-rate-21-00-,Monarch Communities,https://careers.smartrecruiters.com/MonarchCommunities,2025-07-08T06:27:49.958677,"Caregiver Part TIme/Per Diem (Pay Rate: $21.00+)
Part-time"
Monarch Communities_3370979802003843691,Cook Full Time (Pay range $25.00+),Monarch Communities,Location not specified,,,https://jobs.smartrecruiters.com/MonarchCommunities/744000061306370-cook-full-time-pay-range-25-00-,Monarch Communities,https://careers.smartrecruiters.com/MonarchCommunities,2025-07-08T06:27:50.472755,"Cook Full Time (Pay range $25.00+)
Full-time"
Monarch Communities_230521615826565761,Get in touch!,Monarch Communities,IN,,IN,https://jobs.smartrecruiters.com/oneclick-ui/company/MonarchCommunities/job/1938626330?lang=en&sid=&dcr_ci=MonarchCommunities,Monarch Communities,https://careers.smartrecruiters.com/MonarchCommunities,2025-07-08T06:27:58.543475,Get in touch!
Maplewood Senior Living_5362768212335706399,Cook - Part Time,Maplewood Senior Living,"Darien, CT 06820, USA",Darien,CT,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/OpportunityDetail?opportunityId=784892a5-2db8-47fa-9197-175db70035c3,Maplewood Senior Living,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/?q=&o=postedDateDesc&w=&wc=&we=&wpst=,2025-07-08T06:28:28.092036,"Cook - Part Time
Jul 7, 2025
Job Category: Dining Services
Requisition Number: COOKP011815
Schedule: Part Time
Job Location Type: On-site




Darien, CT 06820, USA





The Cook prepares and services meals for the dietary department in a safe and method in compliance with dietary standards, policy a..."
Maplewood Senior Living_5885061756967386882,Nursing Assistant / Caregiver / STNA Part Time 3p-11p,Maplewood Senior Living,"Chardon, OH 44024, USA",Chardon,OH,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/OpportunityDetail?opportunityId=6b1769dc-d7de-4d49-a534-0d4febf9735b,Maplewood Senior Living,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/?q=&o=postedDateDesc&w=&wc=&we=&wpst=,2025-07-08T06:28:28.705395,"Nursing Assistant / Caregiver / STNA Part Time 3p-11p
Jul 7, 2025
Job Category: Resident Care/Healthcare
Requisition Number: NURSI011839
Schedule: Part Time
Job Location Type: On-site




Chardon, OH 44024, USA





The Nursing Assistant plays an integral role in providing exceptional care and servi..."
Maplewood Senior Living_4661585841262557483,Nursing Assistant / Caregiver / STNA Full Time 3p-11p,Maplewood Senior Living,"Chardon, OH 44024, USA",Chardon,OH,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/OpportunityDetail?opportunityId=441dfa1e-3f60-474d-99a2-8f97e9042625,Maplewood Senior Living,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/?q=&o=postedDateDesc&w=&wc=&we=&wpst=,2025-07-08T06:28:29.279787,"Nursing Assistant / Caregiver / STNA Full Time 3p-11p
Jul 7, 2025
Job Category: Resident Care/Healthcare
Requisition Number: NURSI011837
Schedule: Full Time
Job Location Type: On-site




Chardon, OH 44024, USA





The Nursing Assistant plays an integral role in providing exceptional care and servi..."
Maplewood Senior Living_7404020091110036219,Certified Nursing Assistant (CNA) - Part Time 11p-7a,Maplewood Senior Living,"Bethel, CT 06801, USA",Bethel,CT,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/OpportunityDetail?opportunityId=69c0d50a-4449-4d62-9769-99b58781dd33,Maplewood Senior Living,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/?q=&o=postedDateDesc&w=&wc=&we=&wpst=,2025-07-08T06:28:30.433178,"Certified Nursing Assistant (CNA) - Part Time 11p-7a
Jul 7, 2025
Job Category: Resident Care/Healthcare
Requisition Number: CERTI011835
Schedule: Part Time




Bethel, CT 06801, USA





Plays an integral role in providing exceptional care and service to our residents in need of dedicated hands on a..."
Maplewood Senior Living_9049649707268312112,Human Resources Generalist,Maplewood Senior Living,"Cuyahoga Falls, OH 44223, USA",Cuyahoga Falls,OH,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/OpportunityDetail?opportunityId=590d5669-727a-41a1-a1ac-70c1373577d3,Maplewood Senior Living,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/?q=&o=postedDateDesc&w=&wc=&we=&wpst=,2025-07-08T06:28:31.052288,"Human Resources Generalist
Jul 7, 2025
Job Category: Human Resources
Requisition Number: COMMU011817
Schedule: Full Time




Cuyahoga Falls, OH 44223, USA





The Human Resources Generalist plays a critical role in leading the day-to-day operations of the human resources function within the communi..."
Maplewood Senior Living_1010282603643130691,LPN Wellness Nurse Part Time 3p-11p,Maplewood Senior Living,"Bethel, CT 06801, USA",Bethel,CT,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/OpportunityDetail?opportunityId=92c252fb-5fe1-4278-8c98-334c588cb0b6,Maplewood Senior Living,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/?q=&o=postedDateDesc&w=&wc=&we=&wpst=,2025-07-08T06:28:31.642797,"LPN Wellness Nurse Part Time 3p-11p
Jul 7, 2025
Job Category: Resident Care/Healthcare
Requisition Number: LPNWE011827
Schedule: Part Time




Bethel, CT 06801, USA





The Licensed Practical Nurse (LPN) assists and supports the Resident Services Director with the overall implementation, delivery, ..."
Maplewood Senior Living_5462946271957284468,Certified Nursing Assistant (CNA) - Part Time 7a-3p,Maplewood Senior Living,"Bethel, CT 06801, USA",Bethel,CT,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/OpportunityDetail?opportunityId=1bd1a7a8-e7c5-41dd-bc96-91a3024837c5,Maplewood Senior Living,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/?q=&o=postedDateDesc&w=&wc=&we=&wpst=,2025-07-08T06:28:32.196801,"Certified Nursing Assistant (CNA) - Part Time 7a-3p
Jul 7, 2025
Job Category: Resident Care/Healthcare
Requisition Number: CERTI011834
Schedule: Part Time




Bethel, CT 06801, USA





Plays an integral role in providing exceptional care and service to our residents in need of dedicated hands on as..."
Maplewood Senior Living_563041154119591769,Licensed Practical Nurse / LPN - Part Time 4p-9p,Maplewood Senior Living,"Danbury, CT 06810, USA",Danbury,CT,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/OpportunityDetail?opportunityId=555790b3-9f08-464a-a8db-75a2be080819,Maplewood Senior Living,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/?q=&o=postedDateDesc&w=&wc=&we=&wpst=,2025-07-08T06:28:33.014465,"Licensed Practical Nurse / LPN - Part Time 4p-9p
Jul 7, 2025
Job Category: Resident Care/Healthcare
Requisition Number: LICEN011822
Schedule: Part Time




Danbury, CT 06810, USA





The Licensed Practical Nurse (LPN) assists and supports the Resident Services Director with the overall implementati..."
Maplewood Senior Living_7179808406915447837,LPN Wellness Nurse Per Diem,Maplewood Senior Living,"Bethel, CT 06801, USA",Bethel,CT,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/OpportunityDetail?opportunityId=45b2c91d-52fc-466c-b9ca-313163bd8e22,Maplewood Senior Living,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/?q=&o=postedDateDesc&w=&wc=&we=&wpst=,2025-07-08T06:28:33.818872,"LPN Wellness Nurse Per Diem
Jul 7, 2025
Job Category: Resident Care/Healthcare
Requisition Number: LPNWE011828
Schedule: Part Time




Bethel, CT 06801, USA





The Licensed Practical Nurse (LPN) assists and supports the Resident Services Director with the overall implementation, delivery, and coor..."
Maplewood Senior Living_5398510307102096348,Server - Full Time,Maplewood Senior Living,"Chardon, OH 44024, USA",Chardon,OH,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/OpportunityDetail?opportunityId=94f039c6-43f3-4a55-95d8-559edf6e0587,Maplewood Senior Living,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/?q=&o=postedDateDesc&w=&wc=&we=&wpst=,2025-07-08T06:28:34.366596,"Server - Full Time
Jul 7, 2025
Job Category: Dining Services
Requisition Number: SERVE011825
Schedule: Full Time




Chardon, OH 44024, USA





The Dining Room Server plays an integral role in delivering an outstanding customer experience for residents and guests. The Dining Room Server is responsi..."
Maplewood Senior Living_165016123178698426,Certified Nursing Assistant (CNA) Part Time 11pm - 7am,Maplewood Senior Living,"Plainsboro, NJ 08536, USA",Plainsboro,NJ,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/OpportunityDetail?opportunityId=a0065aa3-30c1-42e0-83c5-bc5ab09bf703,Maplewood Senior Living,https://recruiting.ultipro.com/MAP1003/JobBoard/51997001-de38-2b3c-51f7-8dfc3b02a5dd/?q=&o=postedDateDesc&w=&wc=&we=&wpst=,2025-07-08T06:28:34.900391,"Certified Nursing Assistant (CNA) Part Time 11pm - 7am
Jul 7, 2025
Job Category: Resident Care/Healthcare
Requisition Number: CERTI011829
Schedule: Part Time




Plainsboro, NJ 08536, USA





We are seeking a compassionate and dedicated Certified Nurse Assistant (CNA) to join our team. As a CNA, yo..."
